price,item_id,date2
.52999997,210204,01-04-2020
.52999997,210204,01-04-2020
1.55,210204,01-04-2020
.55000001,210204,01-04-2020
1.28,210204,01-04-2020
.60000002,210204,01-04-2020
.52999997,210204,01-04-2020
.55000001,210204,01-04-2020
.52999997,210204,01-04-2020
1.28,210204,01-04-2020
.52999997,210204,01-04-2020
.55000001,210204,01-04-2020
.52999997,210204,01-04-2020
1.28,210204,01-04-2020
1.55,210204,01-04-2020
1.5,210204,01-04-2020
1.3,210204,01-04-2020
1.55,210204,01-04-2020
.55000001,210204,01-04-2020
1.55,210204,01-04-2020
1.28,210204,01-04-2020
1.55,210204,01-04-2020
1.5,210204,01-04-2020
.60000002,210204,01-04-2020
.52999997,210204,01-04-2020
1.5,210204,01-04-2020
.60000002,210204,01-04-2020
1.55,210204,01-04-2020
1.28,210204,01-04-2020
1,210204,01-04-2020
1.28,210204,01-04-2020
1,210204,01-04-2020
.52999997,210204,01-04-2020
1,210204,01-04-2020
1.5,210204,01-04-2020
.55000001,210204,01-04-2020
.52999997,210204,01-04-2020
.52999997,210204,01-04-2020
.60000002,210204,01-04-2020
1,210204,01-04-2020
.60000002,210204,01-04-2020
.55000001,210204,01-04-2020
.52999997,210204,01-04-2020
.52999997,210204,01-04-2020
.63,210204,01-04-2020
.52999997,210204,01-04-2020
1.28,210204,01-04-2020
1.5,210204,01-04-2020
1.28,210204,01-04-2020
.60000002,210204,01-04-2020
.44999999,210204,01-04-2020
1,210204,01-04-2020
.44999999,210204,01-04-2020
.61000001,210204,01-04-2020
1.28,210204,01-04-2020
.52999997,210204,01-04-2020
.60000002,210204,01-04-2020
1,210204,01-04-2020
.63,210204,01-04-2020
.60000002,210204,01-04-2020
.44999999,210204,01-04-2020
1,210204,01-04-2020
1.55,210204,01-04-2020
1.28,210204,01-04-2020
.44999999,210204,01-04-2020
.55000001,210204,01-04-2020
1,210204,01-04-2020
1.5,210204,01-04-2020
.60000002,210204,01-04-2020
1,210204,01-04-2020
.52999997,210204,01-04-2020
.60000002,210204,01-04-2020
.55000001,210204,01-04-2020
.60000002,210204,01-04-2020
.61000001,210204,01-04-2020
1,210204,01-04-2020
.60000002,210204,01-04-2020
.52999997,210204,01-04-2020
1.28,210204,01-04-2020
.52999997,210204,01-04-2020
.60000002,210204,01-04-2020
1.5,210204,01-04-2020
1.3,210204,01-04-2020
1,210204,01-04-2020
1.3,210204,01-04-2020
.44999999,210204,01-04-2020
1.28,210204,01-04-2020
1,210204,01-04-2020
.60000002,210204,01-04-2020
1,210204,01-04-2020
1.3,210204,01-04-2020
.63,210204,01-04-2020
1.3,210204,01-04-2020
.60000002,210204,01-04-2020
.52999997,210204,01-04-2020
.55000001,210204,01-04-2020
.52999997,210204,01-04-2020
1,210204,01-04-2020
.60000002,210204,01-04-2020
1.3,210204,01-04-2020
.52999997,210204,01-04-2020
.52999997,210204,01-04-2020
.44999999,210204,01-04-2020
1,210204,01-04-2020
1.3,210204,01-04-2020
1.28,210204,01-04-2020
1.28,210204,01-04-2020
1.3,210204,01-04-2020
.60000002,210204,01-04-2020
1.3,210204,01-04-2020
.52999997,210204,01-04-2020
.63,210204,01-04-2020
1,210204,01-04-2020
.44999999,210204,01-04-2020
.63,210204,01-04-2020
.52999997,210204,01-04-2020
.52999997,210204,01-04-2020
.55000001,210204,01-04-2020
1.55,210204,01-04-2020
.52999997,210204,01-04-2020
.55000001,210204,01-04-2020
1.3,210204,01-04-2020
.52999997,210204,01-04-2020
1.28,210204,01-04-2020
.55000001,210204,01-04-2020
.52999997,210204,01-04-2020
.60000002,210204,01-04-2020
1,210204,01-04-2020
1.55,210204,01-04-2020
1,210204,01-04-2020
1.55,210204,01-04-2020
.52999997,210204,01-04-2020
.60000002,210204,01-04-2020
.52999997,210204,01-04-2020
.60000002,210204,01-04-2020
.63,210204,01-04-2020
1.55,210204,01-04-2020
1.5,210204,01-04-2020
1.55,210204,01-04-2020
.60000002,210204,01-04-2020
.55000001,210204,01-04-2020
1,210204,01-04-2020
1.55,210204,01-04-2020
.52999997,210204,01-04-2020
1.3,210204,01-04-2020
1,210204,01-04-2020
.52999997,210204,01-04-2020
.52999997,210204,01-04-2020
1.28,210204,01-05-2020
1,210204,01-05-2020
.60000002,210204,01-05-2020
1,210204,01-05-2020
1.28,210204,01-05-2020
1.5,210204,01-05-2020
.60000002,210204,01-05-2020
1.28,210204,01-05-2020
.60000002,210204,01-05-2020
1.3,210204,01-05-2020
1.55,210204,01-05-2020
.44999999,210204,01-05-2020
.60000002,210204,01-05-2020
.63,210204,01-05-2020
1,210204,01-05-2020
.52999997,210204,01-05-2020
.55000001,210204,01-05-2020
.44999999,210204,01-05-2020
.52999997,210204,01-05-2020
.60000002,210204,01-05-2020
1.3,210204,01-05-2020
.44999999,210204,01-05-2020
.60000002,210204,01-05-2020
.85000002,210204,01-05-2020
.60000002,210204,01-05-2020
.60000002,210204,01-05-2020
.85000002,210204,01-05-2020
1.28,210204,01-05-2020
.85000002,210204,01-05-2020
.63,210204,01-05-2020
1.28,210204,01-05-2020
1.3,210204,01-05-2020
.55000001,210204,01-05-2020
.52999997,210204,01-05-2020
.52999997,210204,01-05-2020
1,210204,01-05-2020
1.28,210204,01-05-2020
1,210204,01-05-2020
1.5,210204,01-05-2020
.55000001,210204,01-05-2020
.63,210204,01-05-2020
1.3,210204,01-05-2020
1.28,210204,01-05-2020
1.55,210204,01-05-2020
.63,210204,01-05-2020
1.28,210204,01-05-2020
1.28,210204,01-05-2020
.52999997,210204,01-05-2020
.60000002,210204,01-05-2020
.55000001,210204,01-05-2020
1.5,210204,01-05-2020
.52999997,210204,01-05-2020
.63,210204,01-05-2020
.63,210204,01-05-2020
.85000002,210204,01-05-2020
.63,210204,01-05-2020
.52999997,210204,01-05-2020
.55000001,210204,01-05-2020
.60000002,210204,01-05-2020
.44999999,210204,01-05-2020
.85000002,210204,01-05-2020
.85000002,210204,01-05-2020
1.55,210204,01-05-2020
1.28,210204,01-05-2020
1,210204,01-05-2020
1,210204,01-05-2020
.44999999,210204,01-05-2020
1.5,210204,01-05-2020
.55000001,210204,01-05-2020
1.5,210204,01-05-2020
1.28,210204,01-05-2020
.63,210204,01-05-2020
.60000002,210204,01-05-2020
1,210204,01-05-2020
1.55,210204,01-05-2020
1,210204,01-05-2020
1.28,210204,01-05-2020
.85000002,210204,01-05-2020
1.3,210204,01-05-2020
.55000001,210204,01-05-2020
.52999997,210204,01-05-2020
.63,210204,01-05-2020
1,210204,01-05-2020
1.28,210204,01-05-2020
.52999997,210204,01-05-2020
.60000002,210204,01-05-2020
.85000002,210204,01-05-2020
1.3,210204,01-05-2020
1.55,210204,01-05-2020
.55000001,210204,01-05-2020
1.55,210204,01-05-2020
.63,210204,01-05-2020
1,210204,01-05-2020
.55000001,210204,01-05-2020
.55000001,210204,01-05-2020
.85000002,210204,01-05-2020
.55000001,210204,01-05-2020
.60000002,210204,01-05-2020
.60000002,210204,01-05-2020
1.3,210204,01-05-2020
.44999999,210204,01-05-2020
.63,210204,01-05-2020
.60000002,210204,01-05-2020
.60000002,210204,01-05-2020
1.3,210204,01-05-2020
1.55,210204,01-05-2020
.60000002,210204,01-05-2020
1,210204,01-05-2020
1.55,210204,01-05-2020
.60000002,210204,01-05-2020
1.55,210204,01-05-2020
.60000002,210204,01-05-2020
1,210204,01-05-2020
.63,210204,01-05-2020
.44999999,210204,01-05-2020
.63,210204,01-05-2020
1.55,210204,01-05-2020
1.55,210204,01-05-2020
.60000002,210204,01-05-2020
.55000001,210204,01-05-2020
1,210204,01-05-2020
.60000002,210204,01-05-2020
.52999997,210204,01-05-2020
1.55,210204,01-05-2020
1.3,210204,01-05-2020
1,210204,01-05-2020
1,210204,01-05-2020
.60000002,210204,01-05-2020
1.28,210204,01-05-2020
.52999997,210204,01-05-2020
1.3,210204,01-05-2020
1.28,210204,01-05-2020
1,210204,01-05-2020
.55000001,210204,01-05-2020
1.55,210204,01-05-2020
1.5,210204,01-05-2020
.52999997,210204,01-05-2020
1.55,210204,01-05-2020
1.3,210204,01-05-2020
.63,210204,01-05-2020
1.28,210204,01-05-2020
.52999997,210204,01-05-2020
.52999997,210204,01-05-2020
.63,210204,01-05-2020
.55000001,210204,01-05-2020
.52999997,210204,01-05-2020
1.5,210204,01-05-2020
1.28,210204,01-05-2020
.44999999,210204,01-05-2020
.60000002,210204,01-05-2020
.52999997,210204,01-05-2020
1.1900001,210204,01-05-2020
.55000001,210204,01-05-2020
1.55,210204,01-05-2020
.52999997,210204,01-05-2020
1.3,210204,01-05-2020
.52999997,210204,01-05-2020
.52999997,210204,01-05-2020
.55000001,210204,01-05-2020
.52999997,210204,01-05-2020
1.5,210204,01-05-2020
1.5,210204,01-05-2020
.60000002,210204,01-05-2020
.85000002,210204,01-05-2020
1.55,210204,01-05-2020
.60000002,210204,01-05-2020
.52999997,210204,01-05-2020
1,210204,01-05-2020
.52999997,210204,01-05-2020
1,210204,01-05-2020
.44999999,210204,01-05-2020
1,210204,01-05-2020
.52999997,210204,01-05-2020
.55000001,210204,01-05-2020
.55000001,210204,01-05-2020
1.3,210204,01-05-2020
.55000001,210204,01-05-2020
.52999997,210204,01-05-2020
.52999997,210204,01-05-2020
1.5,210204,01-05-2020
.44999999,210204,01-05-2020
.52999997,210204,01-05-2020
.52999997,210204,01-05-2020
.85000002,210204,01-05-2020
1.28,210204,01-05-2020
.52999997,210204,01-05-2020
1.5,210204,01-05-2020
.60000002,210204,01-06-2020
1.28,210204,01-06-2020
1.3,210204,01-06-2020
.60000002,210204,01-06-2020
.63,210204,01-06-2020
.55000001,210204,01-06-2020
.52999997,210204,01-06-2020
1.28,210204,01-06-2020
.60000002,210204,01-06-2020
.63,210204,01-06-2020
.44999999,210204,01-06-2020
1.5,210204,01-06-2020
.52999997,210204,01-06-2020
.63,210204,01-06-2020
.52999997,210204,01-06-2020
1.3,210204,01-06-2020
.52999997,210204,01-06-2020
.52999997,210204,01-06-2020
1.55,210204,01-06-2020
.55000001,210204,01-06-2020
.52999997,210204,01-06-2020
1.3,210204,01-06-2020
.44999999,210204,01-06-2020
1.55,210204,01-06-2020
.60000002,210204,01-06-2020
1,210204,01-06-2020
.60000002,210204,01-06-2020
.55000001,210204,01-06-2020
.55000001,210204,01-06-2020
1.55,210204,01-06-2020
.55000001,210204,01-06-2020
1.55,210204,01-06-2020
.44999999,210204,01-06-2020
.52999997,210204,01-06-2020
.60000002,210204,01-06-2020
.44999999,210204,01-06-2020
.52999997,210204,01-06-2020
1.5,210204,01-06-2020
.55000001,210204,01-06-2020
.63,210204,01-06-2020
1.28,210204,01-06-2020
.52999997,210204,01-06-2020
.60000002,210204,01-06-2020
1,210204,01-06-2020
.52999997,210204,01-06-2020
1,210204,01-06-2020
1.28,210204,01-06-2020
1.55,210204,01-06-2020
.60000002,210204,01-06-2020
1,210204,01-06-2020
1.28,210204,01-06-2020
.52999997,210204,01-06-2020
1.55,210204,01-06-2020
.63,210204,01-06-2020
.55000001,210204,01-06-2020
.63,210204,01-06-2020
1.3,210204,01-06-2020
.55000001,210204,01-06-2020
1.3,210204,01-06-2020
.60000002,210204,01-06-2020
1.5,210204,01-06-2020
1.5,210204,01-06-2020
.55000001,210204,01-06-2020
.52999997,210204,01-06-2020
.55000001,210204,01-06-2020
.52999997,210204,01-06-2020
1.5,210204,01-06-2020
1.28,210204,01-06-2020
.60000002,210204,01-06-2020
.55000001,210204,01-06-2020
.60000002,210204,01-06-2020
1,210204,01-06-2020
1.3,210204,01-06-2020
1,210204,01-06-2020
.55000001,210204,01-06-2020
.60000002,210204,01-06-2020
1.1900001,210204,01-06-2020
.55000001,210204,01-06-2020
1.3,210204,01-06-2020
1.5,210204,01-06-2020
.63,210204,01-06-2020
1,210204,01-06-2020
1.28,210204,01-06-2020
1.3,210204,01-06-2020
1.55,210204,01-06-2020
